ID,Data Fato,Bairro,Descricao Subclasse Natureza,Tentado Consumado,Descricao Meio Utilizado,Idade Aparente,Raca Cor,Escolaridade,Classificacao,Tipo,N de casos Total,N de casos Fatais,N de bairros Divisa
854,05/06/2023,18,PERSEGUICAO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,42.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
855,05/06/2023,58,AMEACA,CONSUMADO,FALA,23.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
856,05/06/2023,109,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,27.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
857,05/06/2023,109,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,28.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
858,05/06/2023,77,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,26.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
859,05/06/2023,156,AMEACA,CONSUMADO,FALA,53.0,BRANCA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
860,05/06/2024,110,AMEACA,CONSUMADO,FALA,52.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
861,05/06/2024,142,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,23.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
862,05/06/2024,12,ESTELIONATO,CONSUMADO,FRAUDE,63.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
863,05/06/2024,29,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,71.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
864,05/06/2024,79,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,37.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
865,05/06/2024,79,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA COM EMPREGO DE INSTRUMENTOS,38.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
866,05/06/2024,79,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,27.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
867,05/07/2023,18,CALUNIA,CONSUMADO,FALA,27.0,PRETO,SUPERIOR COMPLETO,NAO FATAL,1,,,
868,05/07/2023,162,AMEACA,CONSUMADO,FALA,28.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
869,05/07/2023,107,ESTELIONATO,CONSUMADO,FRAUDE,33.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
870,05/07/2023,142,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,55.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
871,05/07/2023,166,AMEACA,CONSUMADO,FALA,56.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
872,05/07/2023,111,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,74.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
873,05/07/2023,105,AMEACA,CONSUMADO,FALA,74.0,BRANCA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
874,05/07/2023,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,27.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
875,05/07/2024,18,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,31.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
876,05/07/2024,18,ESTELIONATO,CONSUMADO,FRAUDE,69.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
877,05/07/2024,91,FURTO,CONSUMADO,ABUSO DE CONFIANCA,44.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
878,05/07/2024,99,AMEACA,CONSUMADO,FALA,61.0,PRETO,ALFABETIZADO,NAO FATAL,1,,,
879,05/07/2024,184,PERIGO PARA A VIDA OU SAUDE DE OUTREM,CONSUMADO,SUBST QUIMICA BIOLOGICA ENTORPECENTE ENVENENA,28.0,BRANCA,SUPERIOR INCOMPLETO,ALTO RISCO DE FATALIDADE,1,,,
880,05/07/2024,128,AMEACA,CONSUMADO,FALA,54.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
881,05/07/2024,137,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,80.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
882,05/08/2023,185,AMEACA,CONSUMADO,FALA,37.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
883,05/08/2023,18,ESTELIONATO,CONSUMADO,FRAUDE,23.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
884,05/08/2023,11,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,48.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
885,05/08/2023,144,DANO,CONSUMADO,SEM EMPREGO DE INSTRUMENTOS,68.0,PRETO,ALFABETIZADO,POSSIVEL FATAL,1,,,
886,05/08/2023,151,AMEACA,CONSUMADO,FALA,50.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
887,05/08/2023,128,DIFAMACAO,CONSUMADO,FALA,44.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
888,05/08/2023,83,PERSEGUICAO,CONSUMADO,FALA,30.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
889,05/08/2023,128,INJURIA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,30.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
890,05/08/2023,21,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,69.0,BRANCA,ALFABETIZADO,ALTO RISCO DE FATALIDADE,1,,,
891,05/08/2023,10,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,33.0,PARDA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
892,05/08/2023,154,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,24.0,PARDA,ALFABETIZADO,ALTO RISCO DE FATALIDADE,1,,,
893,05/08/2023,126,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,41.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
894,05/08/2023,11,FURTO,CONSUMADO,MEIO DESCONHECIDO,45.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
895,05/08/2023,101,AMEACA,CONSUMADO,FALA,47.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
896,05/08/2023,87,DIFAMACAO,CONSUMADO,FALA,21.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
897,05/08/2024,14,CALUNIA,CONSUMADO,FALA,64.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
898,05/08/2024,43,ESTELIONATO,CONSUMADO,FRAUDE,72.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
899,05/09/2023,17,AMEACA,CONSUMADO,FALA,25.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
900,05/09/2023,44,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,64.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
901,05/09/2023,159,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,24.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
902,05/09/2023,175,ESTELIONATO,CONSUMADO,FRAUDE,20.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
903,05/09/2023,166,INJURIA,CONSUMADO,FALA,44.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
904,05/09/2023,41,ESTELIONATO,CONSUMADO,FRAUDE,69.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
905,05/09/2024,107,AMEACA,CONSUMADO,FALA,42.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
906,05/09/2024,168,AMEACA,CONSUMADO,ESCRITA FISICA,39.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
907,05/09/2024,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,62.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
908,05/09/2024,111,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,38.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
909,05/09/2024,159,ESTELIONATO,CONSUMADO,FRAUDE,51.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
910,05/10/2023,68,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,25.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
911,05/10/2023,18,AMEACA,CONSUMADO,FALA,41.0,PARDA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
912,05/10/2023,138,VIAS DE FATO   AGRESSAO,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,43.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
913,05/10/2023,143,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,20.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
914,05/10/2023,143,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,22.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
915,05/10/2023,172,AMEACA,CONSUMADO,ESCRITA FISICA,36.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
916,05/10/2023,127,FURTO,CONSUMADO,CONHECIMENTO TECNICO ESPECIFICO,24.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
917,05/10/2024,181,INVASAO DE DISPOSITIVO INFORMATICO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,47.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
918,05/10/2024,18,AMEACA,CONSUMADO,FALA,38.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
919,05/10/2024,168,AMEACA,CONSUMADO,FALA,28.0,PRETO,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
920,05/10/2024,118,VIOLACAO DE DOMICILIO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,31.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
921,05/10/2024,128,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,66.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
922,05/10/2024,109,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,36.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
923,05/10/2024,1,AMEACA,CONSUMADO,FALA,43.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
924,05/10/2024,134,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
925,05/11/2023,113,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,45.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
926,05/11/2023,91,AMEACA,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,26.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
927,05/11/2023,81,AMEACA,CONSUMADO,FALA,47.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
928,05/11/2023,68,LESAO CORPORAL,CONSUMADO,ATO DE SUFOCAR  ENFORCAR  ESTRANGULAR OU ESGA,29.0,PARDA,ALFABETIZADO,ALTO RISCO DE FATALIDADE,1,,,
929,05/11/2023,91,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,38.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
930,05/11/2023,66,AMEACA,CONSUMADO,FALA,55.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
931,05/11/2023,91,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,48.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
932,05/11/2023,158,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,43.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
933,05/11/2023,120,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,39.0,BRANCA,POS GRADUACAO,NAO FATAL,1,,,
934,05/11/2023,81,AMEACA,CONSUMADO,FALA,81.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
935,05/11/2023,167,AMEACA,CONSUMADO,FALA,34.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
936,05/11/2023,102,FURTO,CONSUMADO,ABUSO DE CONFIANCA,53.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
937,05/11/2023,108,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,32.0,BRANCA,SUPERIOR COMPLETO,ALTO RISCO DE FATALIDADE,1,,,
938,05/11/2023,170,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,19.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
939,05/11/2024,1,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,40.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
940,05/11/2024,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,56.0,PARDA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
941,05/11/2024,127,AMEACA,CONSUMADO,FALA,33.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
942,05/11/2024,156,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,69.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
943,05/11/2024,148,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO C EXPLOS,29.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
944,05/11/2024,90,FURTO,CONSUMADO,CONHECIMENTO TECNICO ESPECIFICO,70.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
945,05/11/2024,126,AMEACA,CONSUMADO,FALA,43.0,BRANCA,POS GRADUACAO,NAO FATAL,1,,,
946,05/12/2023,64,ESTELIONATO,CONSUMADO,FRAUDE,63.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
947,05/12/2023,87,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,49.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
948,05/12/2023,99,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,0.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
949,05/12/2023,83,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,50.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
950,05/12/2024,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,48.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
951,05/12/2024,109,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,43.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
952,05/12/2024,107,INVASAO DE DISPOSITIVO INFORMATICO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,49.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
953,05/12/2024,12,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,27.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
954,05/12/2024,91,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,31.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
955,05/12/2024,81,FURTO,CONSUMADO,MEIO DESCONHECIDO,28.0,PRETO,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
956,05/12/2024,168,AMEACA,CONSUMADO,FALA,53.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
957,05/12/2024,18,ESTELIONATO,CONSUMADO,FRAUDE,71.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
958,06/01/2023,83,ESTELIONATO,CONSUMADO,FRAUDE,41.0,PARDA,POS GRADUACAO,NAO FATAL,1,,,
959,06/01/2023,11,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,25.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
960,06/01/2023,156,INVASAO DE DISPOSITIVO INFORMATICO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,37.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
961,06/01/2023,166,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,62.0,PARDA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
962,06/01/2023,1,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,56.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
963,06/01/2023,91,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,67.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
964,06/01/2023,68,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,45.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
965,06/01/2023,18,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,62.0,PARDA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
966,06/01/2024,140,DIFAMACAO,CONSUMADO,FALA,42.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
967,06/01/2024,111,ESTUPRO,TENTADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,45.0,PARDA,OUTROS   ESCOLARIDADE,POSSIVEL FATAL,1,,,
968,06/02/2023,34,CALUNIA,CONSUMADO,FALA,24.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
969,06/02/2023,50,AMEACA,CONSUMADO,FALA,38.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
970,06/02/2023,105,ROUBO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,53.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
971,06/02/2023,18,FURTO,CONSUMADO,CONHECIMENTO TECNICO ESPECIFICO,67.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
972,06/02/2023,111,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,30.0,PRETO,ALFABETIZADO,POSSIVEL FATAL,1,,,
973,06/02/2023,70,AMEACA,CONSUMADO,FALA,52.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
974,06/02/2023,87,ESTELIONATO,CONSUMADO,FRAUDE,39.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
975,06/02/2023,154,ESTELIONATO,CONSUMADO,FRAUDE,27.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
976,06/02/2024,89,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,19.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
977,06/02/2024,106,AMEACA,CONSUMADO,FALA,33.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
978,06/02/2024,1,AMEACA,CONSUMADO,FALA,29.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
979,06/03/2023,108,FURTO,CONSUMADO,ABUSO DE CONFIANCA,67.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
980,06/03/2023,18,FURTO,CONSUMADO,ABUSO DE CONFIANCA,46.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
981,06/03/2023,87,SEQUESTRO E CARCERE PRIVADO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,44.0,PARDA,OUTROS   ESCOLARIDADE,POSSIVEL FATAL,1,,,
982,06/03/2023,107,DANO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,59.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
983,06/03/2023,18,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,45.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
984,06/03/2023,125,AMEACA,CONSUMADO,FALA,56.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
985,06/03/2024,163,VIAS DE FATO   AGRESSAO,CONSUMADO,FALA,44.0,PRETO,ANALFABETO,POSSIVEL FATAL,1,,,
986,06/03/2024,163,AMEACA,CONSUMADO,FALA,18.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
987,06/03/2024,172,AMEACA,CONSUMADO,FALA,53.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
988,06/03/2024,17,AMEACA,CONSUMADO,FALA,49.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
989,06/03/2024,162,AMEACA,CONSUMADO,FALA,37.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
990,06/03/2024,12,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,30.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
991,06/03/2024,154,AMEACA,CONSUMADO,FALA,32.0,BRANCA,POS GRADUACAO,NAO FATAL,1,,,
992,06/03/2024,111,AMEACA,CONSUMADO,FALA,42.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
993,06/03/2024,83,ESTELIONATO,CONSUMADO,FRAUDE,45.0,BRANCA,POS GRADUACAO,NAO FATAL,1,,,
994,06/04/2023,1,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
995,06/04/2023,18,AMEACA,CONSUMADO,FALA,19.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
996,06/04/2023,127,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,62.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
997,06/04/2023,1,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,43.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
998,06/04/2023,15,AMEACA,CONSUMADO,FALA,14.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
999,06/04/2023,128,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,56.0,PARDA,POS GRADUACAO,NAO FATAL,1,,,
1000,06/04/2023,72,AMEACA,CONSUMADO,FALA,20.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
1001,06/04/2023,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,62.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
1002,06/04/2023,98,AMEACA,CONSUMADO,FALA,40.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
1003,06/04/2023,50,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,36.0,BRANCA,POS GRADUACAO,NAO FATAL,1,,,
1004,06/04/2023,43,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,50.0,PRETO,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
